,날짜,관리구분,품목,품종,등급,현재고,현재중량
2214,23.05.08,수입과일,라임,일반,175과,131,2292.5
2215,23.05.15,수입과일,라임,일반,175과,283,4952.5
2216,23.05.22,수입과일,라임,일반,175과,150,2625.0
2217,23.06.05,수입과일,라임,일반,175과,112,1960.0
2218,23.06.12,수입과일,라임,일반,175과,42,735.0
2219,23.06.19,수입과일,라임,일반,175과,30,525.0
2220,23.06.26,수입과일,라임,일반,175과,12,210.0
2221,23.07.03,수입과일,라임,일반,175과,141,2467.5
2222,23.07.10,수입과일,라임,일반,175과,85,1487.5
2223,23.07.17,수입과일,라임,일반,175과,135,2362.5
2224,23.07.24,수입과일,라임,일반,175과,256,4480.0
2225,23.07.31,수입과일,라임,일반,175과,163,2852.5
2226,23.08.07,수입과일,라임,일반,175과,44,770.0
2227,23.08.21,수입과일,라임,일반,175과,432,7560.0
2228,23.08.28,수입과일,라임,일반,175과,263,4602.5
2229,23.09.04,수입과일,라임,일반,175과,157,2747.5
2230,23.09.11,수입과일,라임,일반,175과,327,5722.5
2231,23.09.18,수입과일,라임,일반,175과,5,87.5
2232,23.10.09,수입과일,라임,일반,175과,7,122.5
2233,23.10.16,수입과일,라임,일반,175과,173,3027.5
2234,23.10.23,수입과일,라임,일반,175과,18,315.0
2235,23.10.30,수입과일,라임,일반,175과,53,927.5
2236,23.11.06,수입과일,라임,일반,175과,33,577.5
2237,23.11.13,수입과일,라임,일반,175과,219,3832.5
2238,23.11.20,수입과일,라임,일반,175과,133,2327.5
2239,23.11.27,수입과일,라임,일반,175과,85,1487.5
2240,23.12.04,수입과일,라임,일반,175과,368,6440.0
2241,23.12.11,수입과일,라임,일반,175과,192,3360.0
2242,23.12.18,수입과일,라임,일반,175과,72,1260.0
2243,23.12.25,수입과일,라임,일반,175과,189,3307.5
2244,24.01.01,수입과일,라임,일반,175과,64,1120.0
2245,24.01.08,수입과일,라임,일반,175과,347,6072.5
2246,24.01.15,수입과일,라임,일반,175과,186,3255.0
2247,24.01.22,수입과일,라임,일반,175과,579,10132.5
2248,24.01.29,수입과일,라임,일반,175과,387,6772.5
2249,24.02.05,수입과일,라임,일반,175과,758,13265.0
2250,24.02.12,수입과일,라임,일반,175과,544,9520.0
2251,24.02.19,수입과일,라임,일반,175과,448,7840.0
2252,24.02.26,수입과일,라임,일반,175과,242,4235.0
2253,24.03.04,수입과일,라임,일반,175과,112,1960.0
2254,24.03.11,수입과일,라임,일반,175과,368,6440.0
2255,24.03.18,수입과일,라임,일반,175과,264,4620.0
2256,24.03.25,수입과일,라임,일반,175과,132,2310.0
2257,24.04.01,수입과일,라임,일반,175과,40,700.0
2258,24.04.15,수입과일,라임,일반,175과,173,3027.5
2259,24.04.22,수입과일,라임,일반,175과,128,2240.0
2260,22.01.10,수입과일,라임,일반,200과,170,2975.0
2261,22.01.17,수입과일,라임,일반,200과,126,2205.0
2262,22.01.24,수입과일,라임,일반,200과,43,752.5
2263,22.02.07,수입과일,라임,일반,200과,59,1032.5
2264,22.03.07,수입과일,라임,일반,200과,216,3780.0
2265,22.03.21,수입과일,라임,일반,200과,200,3500.0
2266,22.03.28,수입과일,라임,일반,200과,114,1995.0
2267,22.04.04,수입과일,라임,일반,200과,58,1015.0
2268,22.04.11,수입과일,라임,일반,200과,342,5985.0
2269,22.04.18,수입과일,라임,일반,200과,234,4095.0
2270,22.04.25,수입과일,라임,일반,200과,37,647.5
2271,22.05.23,수입과일,라임,일반,200과,240,4360.5
2272,22.05.30,수입과일,라임,일반,200과,81,1498.5
2273,22.06.27,수입과일,라임,일반,200과,404,7070.0
2274,22.07.04,수입과일,라임,일반,200과,618,10815.0
2275,22.07.11,수입과일,라임,일반,200과,517,9047.5
2276,22.07.18,수입과일,라임,일반,200과,256,4480.0
2277,22.07.25,수입과일,라임,일반,200과,764,13370.0
2278,22.08.01,수입과일,라임,일반,200과,528,9240.0
2279,22.08.08,수입과일,라임,일반,200과,169,2957.5
2280,22.08.22,수입과일,라임,일반,200과,98,1715.0
2281,22.08.29,수입과일,라임,일반,200과,48,840.0
2282,22.09.12,수입과일,라임,일반,200과,194,3395.0
2283,22.09.19,수입과일,라임,일반,200과,127,2222.5
2284,22.10.03,수입과일,라임,일반,200과,104,1820.0
2285,22.10.10,수입과일,라임,일반,200과,144,2520.0
2286,22.10.17,수입과일,라임,일반,200과,360,6300.0
2287,22.10.24,수입과일,라임,일반,200과,228,3990.0
2288,22.10.31,수입과일,라임,일반,200과,153,2677.5
2289,22.11.07,수입과일,라임,일반,200과,272,4760.0
2290,22.11.14,수입과일,라임,일반,200과,375,6562.5
2291,22.11.21,수입과일,라임,일반,200과,297,5197.5
2292,22.11.28,수입과일,라임,일반,200과,216,3780.0
2293,22.12.05,수입과일,라임,일반,200과,83,1452.5
2294,22.12.12,수입과일,라임,일반,200과,243,4252.5
2295,22.12.19,수입과일,라임,일반,200과,181,3167.5
2296,23.01.09,수입과일,라임,일반,200과,173,3027.5
2297,23.01.16,수입과일,라임,일반,200과,68,1190.0
2298,23.01.30,수입과일,라임,일반,200과,153,2677.5
2299,23.03.20,수입과일,라임,일반,200과,234,4095.0
2300,23.03.27,수입과일,라임,일반,200과,108,1890.0
2301,23.04.03,수입과일,라임,일반,200과,15,262.5
2302,23.04.17,수입과일,라임,일반,200과,219,3832.5
2303,23.04.24,수입과일,라임,일반,200과,104,1820.0
2304,23.05.01,수입과일,라임,일반,200과,162,2835.0
2305,23.05.08,수입과일,라임,일반,200과,76,1330.0
2306,23.05.15,수입과일,라임,일반,200과,338,5915.0
2307,23.05.22,수입과일,라임,일반,200과,121,2117.5
2308,23.06.05,수입과일,라임,일반,200과,221,3867.5
2309,23.07.10,수입과일,라임,일반,200과,4,70.0
2310,23.07.17,수입과일,라임,일반,200과,181,3167.5
2311,23.07.24,수입과일,라임,일반,200과,280,4900.0
2312,23.08.07,수입과일,라임,일반,200과,59,1032.5
2313,23.08.14,수입과일,라임,일반,200과,45,787.5
2314,23.08.21,수입과일,라임,일반,200과,540,9450.0
2315,23.08.28,수입과일,라임,일반,200과,241,4217.5
2316,23.09.11,수입과일,라임,일반,200과,302,5285.0
2317,23.09.18,수입과일,라임,일반,200과,108,1890.0
2318,23.10.09,수입과일,라임,일반,200과,39,682.5
2319,23.10.16,수입과일,라임,일반,200과,306,5355.0
2320,23.10.23,수입과일,라임,일반,200과,144,2520.0
2321,23.10.30,수입과일,라임,일반,200과,114,1995.0
2322,23.11.06,수입과일,라임,일반,200과,5,87.5
2323,23.11.13,수입과일,라임,일반,200과,111,1942.5
2324,23.12.04,수입과일,라임,일반,200과,403,7052.5
2325,23.12.11,수입과일,라임,일반,200과,257,4497.5
2326,23.12.18,수입과일,라임,일반,200과,16,280.0
2327,23.12.25,수입과일,라임,일반,200과,103,1802.5
2328,24.01.01,수입과일,라임,일반,200과,161,2817.5
2329,24.01.08,수입과일,라임,일반,200과,513,8977.5
2330,24.01.15,수입과일,라임,일반,200과,339,5932.5
2331,24.01.22,수입과일,라임,일반,200과,538,9415.0
2332,24.01.29,수입과일,라임,일반,200과,351,6142.5
2333,24.02.05,수입과일,라임,일반,200과,585,10237.5
2334,24.02.12,수입과일,라임,일반,200과,367,6422.5
2335,24.02.19,수입과일,라임,일반,200과,128,2240.0
2336,24.03.11,수입과일,라임,일반,200과,241,4217.5
2337,24.03.18,수입과일,라임,일반,200과,108,1890.0
2338,24.03.25,수입과일,라임,일반,200과,99,1732.5
2339,24.04.01,수입과일,라임,일반,200과,3,52.5
2340,24.04.15,수입과일,라임,일반,200과,111,1942.5
2341,24.04.22,수입과일,라임,일반,200과,182,3185.0
2342,22.01.03,수입과일,레몬,미국,115과,229,3893.0
2343,22.01.10,수입과일,레몬,미국,115과,251,4267.0
2344,22.01.17,수입과일,레몬,미국,115과,188,3196.0
2345,22.02.14,수입과일,레몬,미국,115과,539,9163.0
2346,22.03.07,수입과일,레몬,미국,115과,412,7004.0
2347,22.03.14,수입과일,레몬,미국,115과,7,119.0
2348,22.03.21,수입과일,레몬,미국,115과,380,6460.0
2349,22.03.28,수입과일,레몬,미국,115과,148,2516.0
2350,22.04.04,수입과일,레몬,미국,115과,108,1836.0
2351,22.04.18,수입과일,레몬,미국,115과,197,3349.0
2352,22.04.25,수입과일,레몬,미국,115과,286,4862.0
2353,22.05.02,수입과일,레몬,미국,115과,245,4165.0
2354,22.05.09,수입과일,레몬,미국,115과,535,9095.0
2355,22.05.16,수입과일,레몬,미국,115과,548,9316.0
2356,22.05.23,수입과일,레몬,미국,115과,26,442.0
2357,22.05.30,수입과일,레몬,미국,115과,268,4556.0
2358,22.06.06,수입과일,레몬,미국,115과,589,10013.0
2359,22.06.13,수입과일,레몬,미국,115과,810,13770.0
2360,22.06.20,수입과일,레몬,미국,115과,747,12699.0
2361,22.06.27,수입과일,레몬,미국,115과,334,5678.0
2362,22.07.04,수입과일,레몬,미국,115과,52,884.0
2363,22.10.31,수입과일,레몬,미국,115과,196,3332.0
2364,22.11.07,수입과일,레몬,미국,115과,196,3332.0
2365,22.11.14,수입과일,레몬,미국,115과,324,5508.0
2366,22.11.28,수입과일,레몬,미국,115과,540,9180.0
2367,22.12.05,수입과일,레몬,미국,115과,1026,17442.0
2368,22.12.12,수입과일,레몬,미국,115과,575,9775.0
2369,22.12.19,수입과일,레몬,미국,115과,451,7667.0
2370,22.12.26,수입과일,레몬,미국,115과,858,14586.0
2371,23.01.02,수입과일,레몬,미국,115과,540,9180.0
2372,23.01.23,수입과일,레몬,미국,115과,540,9180.0
2373,23.01.30,수입과일,레몬,미국,115과,162,2754.0
2374,23.02.06,수입과일,레몬,미국,115과,434,7378.0
2375,23.02.13,수입과일,레몬,미국,115과,173,2941.0
2376,23.02.20,수입과일,레몬,미국,115과,572,9724.0
2377,23.02.27,수입과일,레몬,미국,115과,157,2669.0
2378,23.03.06,수입과일,레몬,미국,115과,702,11934.0
2379,23.03.13,수입과일,레몬,미국,115과,369,6273.0
2380,23.03.20,수입과일,레몬,미국,115과,124,2108.0
2381,23.03.27,수입과일,레몬,미국,115과,1054,17918.0
2382,23.04.03,수입과일,레몬,미국,115과,1060,18020.0
2383,23.04.10,수입과일,레몬,미국,115과,790,13430.0
2384,23.04.17,수입과일,레몬,미국,115과,391,6647.0
2385,23.04.24,수입과일,레몬,미국,115과,1175,19975.0
2386,23.05.01,수입과일,레몬,미국,115과,464,7888.0
2387,23.05.08,수입과일,레몬,미국,115과,756,12852.0
2388,23.05.15,수입과일,레몬,미국,115과,615,10455.0
2389,23.05.22,수입과일,레몬,미국,115과,149,2533.0
2390,23.05.29,수입과일,레몬,미국,115과,31,527.0
2391,23.06.05,수입과일,레몬,미국,115과,232,3944.0
2392,23.06.12,수입과일,레몬,미국,115과,288,4896.0
2393,23.06.19,수입과일,레몬,미국,115과,40,680.0
2394,23.06.26,수입과일,레몬,미국,115과,283,4811.0
2395,23.07.03,수입과일,레몬,미국,115과,162,2754.0
2396,23.07.10,수입과일,레몬,미국,115과,54,918.0
2397,23.07.17,수입과일,레몬,미국,115과,216,3672.0
2398,23.11.06,수입과일,레몬,미국,115과,216,3672.0
2399,23.11.13,수입과일,레몬,미국,115과,432,7344.0
2400,23.11.20,수입과일,레몬,미국,115과,404,6868.0
2401,23.11.27,수입과일,레몬,미국,115과,290,4930.0
2402,23.12.04,수입과일,레몬,미국,115과,592,10064.0
2403,23.12.11,수입과일,레몬,미국,115과,330,5610.0
2404,23.12.18,수입과일,레몬,미국,115과,428,7276.0
2405,23.12.25,수입과일,레몬,미국,115과,188,3196.0
2406,24.01.01,수입과일,레몬,미국,115과,423,7191.0
2407,24.01.08,수입과일,레몬,미국,115과,540,9180.0
2408,24.01.15,수입과일,레몬,미국,115과,899,15283.0
2409,24.01.22,수입과일,레몬,미국,115과,615,10455.0
2410,24.01.29,수입과일,레몬,미국,115과,186,3162.0
2411,24.02.05,수입과일,레몬,미국,115과,277,4709.0
2412,24.02.12,수입과일,레몬,미국,115과,59,1003.0
2413,24.02.19,수입과일,레몬,미국,115과,503,8551.0
2414,24.02.26,수입과일,레몬,미국,115과,607,10319.0
2415,24.03.04,수입과일,레몬,미국,115과,853,14501.0
2416,24.03.11,수입과일,레몬,미국,115과,540,9180.0
2417,24.03.18,수입과일,레몬,미국,115과,334,5678.0
2418,24.03.25,수입과일,레몬,미국,115과,292,4964.0
2419,24.04.01,수입과일,레몬,미국,115과,462,7854.0
2420,24.04.08,수입과일,레몬,미국,115과,775,13175.0
2421,24.04.15,수입과일,레몬,미국,115과,289,4913.0
2422,24.04.22,수입과일,레몬,미국,115과,378,6426.0
2423,22.01.03,수입과일,레몬,미국,140과,93,1581.0
2424,22.01.10,수입과일,레몬,미국,140과,532,9044.0
2425,22.01.17,수입과일,레몬,미국,140과,84,1428.0
2426,22.01.24,수입과일,레몬,미국,140과,41,697.0
2427,22.01.31,수입과일,레몬,미국,140과,42,714.0
2428,22.02.07,수입과일,레몬,미국,140과,226,3842.0
2429,22.02.14,수입과일,레몬,미국,140과,233,3961.0
2430,22.02.21,수입과일,레몬,미국,140과,81,1377.0
2431,22.03.07,수입과일,레몬,미국,140과,448,7616.0
2432,22.03.14,수입과일,레몬,미국,140과,24,408.0
2433,22.03.21,수입과일,레몬,미국,140과,374,6358.0
2434,22.03.28,수입과일,레몬,미국,140과,174,2958.0
2435,22.04.04,수입과일,레몬,미국,140과,929,15793.0
2436,22.04.11,수입과일,레몬,미국,140과,171,2907.0
2437,22.04.18,수입과일,레몬,미국,140과,486,8262.0
2438,22.04.25,수입과일,레몬,미국,140과,183,3111.0
2439,22.05.02,수입과일,레몬,미국,140과,445,7565.0
2440,22.05.09,수입과일,레몬,미국,140과,319,5423.0
2441,22.05.16,수입과일,레몬,미국,140과,536,9112.0
2442,22.05.23,수입과일,레몬,미국,140과,54,918.0
2443,22.05.30,수입과일,레몬,미국,140과,352,5984.0
2444,22.06.06,수입과일,레몬,미국,140과,364,6188.0
2445,22.06.13,수입과일,레몬,미국,140과,332,5644.0
2446,22.06.20,수입과일,레몬,미국,140과,474,8058.0
2447,22.06.27,수입과일,레몬,미국,140과,364,6188.0
2448,22.07.04,수입과일,레몬,미국,140과,117,1989.0
2449,22.07.11,수입과일,레몬,미국,140과,102,1734.0
2450,22.07.18,수입과일,레몬,미국,140과,19,323.0
2451,22.10.31,수입과일,레몬,미국,140과,617,10489.0
2452,22.11.07,수입과일,레몬,미국,140과,259,4403.0
2453,22.11.14,수입과일,레몬,미국,140과,151,2567.0
2454,22.11.21,수입과일,레몬,미국,140과,382,6494.0
2455,22.11.28,수입과일,레몬,미국,140과,746,12682.0
2456,22.12.05,수입과일,레몬,미국,140과,521,8857.0
2457,22.12.12,수입과일,레몬,미국,140과,405,6885.0
2458,22.12.19,수입과일,레몬,미국,140과,470,7990.0
2459,22.12.26,수입과일,레몬,미국,140과,432,7344.0
2460,23.01.02,수입과일,레몬,미국,140과,351,5967.0
2461,23.01.09,수입과일,레몬,미국,140과,207,3519.0
2462,23.01.16,수입과일,레몬,미국,140과,117,1989.0
2463,23.01.23,수입과일,레몬,미국,140과,253,4301.0
2464,23.01.30,수입과일,레몬,미국,140과,211,3587.0
2465,23.02.06,수입과일,레몬,미국,140과,544,9248.0
2466,23.02.13,수입과일,레몬,미국,140과,266,4522.0
2467,23.02.20,수입과일,레몬,미국,140과,536,9112.0
2468,23.02.27,수입과일,레몬,미국,140과,222,3774.0
2469,23.03.06,수입과일,레몬,미국,140과,331,5627.0
2470,23.03.13,수입과일,레몬,미국,140과,262,4454.0
2471,23.03.20,수입과일,레몬,미국,140과,30,510.0
2472,23.03.27,수입과일,레몬,미국,140과,783,13311.0
2473,23.04.03,수입과일,레몬,미국,140과,1156,19652.0
2474,23.04.10,수입과일,레몬,미국,140과,669,11373.0
2475,23.04.17,수입과일,레몬,미국,140과,619,10523.0
2476,23.04.24,수입과일,레몬,미국,140과,537,9129.0
2477,23.05.01,수입과일,레몬,미국,140과,470,7990.0
2478,23.05.08,수입과일,레몬,미국,140과,236,4012.0
2479,23.05.15,수입과일,레몬,미국,140과,776,13192.0
2480,23.05.22,수입과일,레몬,미국,140과,574,9758.0
2481,23.05.29,수입과일,레몬,미국,140과,99,1683.0
2482,23.06.05,수입과일,레몬,미국,140과,206,3502.0
2483,23.06.12,수입과일,레몬,미국,140과,243,4131.0
2484,23.06.19,수입과일,레몬,미국,140과,17,289.0
2485,23.06.26,수입과일,레몬,미국,140과,54,918.0
2486,23.07.03,수입과일,레몬,미국,140과,179,3043.0
2487,23.07.10,수입과일,레몬,미국,140과,422,7174.0
2488,23.07.17,수입과일,레몬,미국,140과,8,136.0
2489,23.11.06,수입과일,레몬,미국,140과,720,12240.0
2490,23.11.13,수입과일,레몬,미국,140과,1104,18768.0
2491,23.11.20,수입과일,레몬,미국,140과,374,6358.0
2492,23.11.27,수입과일,레몬,미국,140과,817,13889.0
2493,23.12.04,수입과일,레몬,미국,140과,522,8874.0
2494,23.12.11,수입과일,레몬,미국,140과,309,5253.0
2495,23.12.18,수입과일,레몬,미국,140과,547,9299.0
2496,23.12.25,수입과일,레몬,미국,140과,108,1836.0
2497,24.01.01,수입과일,레몬,미국,140과,466,7922.0
2498,24.01.08,수입과일,레몬,미국,140과,666,11322.0
2499,24.01.15,수입과일,레몬,미국,140과,888,15096.0
2500,24.01.22,수입과일,레몬,미국,140과,695,11815.0
2501,24.01.29,수입과일,레몬,미국,140과,250,4250.0
2502,24.02.05,수입과일,레몬,미국,140과,411,6987.0
2503,24.02.12,수입과일,레몬,미국,140과,66,1122.0
2504,24.02.19,수입과일,레몬,미국,140과,422,7174.0
2505,24.02.26,수입과일,레몬,미국,140과,577,9809.0
2506,24.03.04,수입과일,레몬,미국,140과,464,7888.0
2507,24.03.11,수입과일,레몬,미국,140과,264,4488.0
